Date,Open,High,Low,Close,Adj Close,Volume,Range
1995-06-06,535.5999755859375,537.0900268554688,535.1400146484375,535.5499877929688,535.5499877929688,340490000,0.36439289786848006
1995-06-07,535.5499877929688,535.5499877929688,531.6599731445312,533.1300048828125,533.1300048828125,327790000,0.7316734087446533
1995-06-08,533.1300048828125,533.5599975585938,531.6500244140625,532.3499755859375,532.3499755859375,289880000,0.359253843096547
1995-06-09,532.3499755859375,532.3499755859375,526.0,527.9400024414062,527.9400024414062,327570000,1.2072196931440113
1995-06-12,527.9400024414062,532.5399780273438,527.9400024414062,530.8800048828125,530.8800048828125,289920000,0.8713065054107225
1995-06-13,530.8800048828125,536.22998046875,530.8800048828125,536.0499877929688,536.0499877929688,339660000,1.0077560911563177
1995-06-14,536.0499877929688,536.47998046875,533.8300170898438,536.469970703125,536.469970703125,330770000,0.4964058397001419
1995-06-15,536.47998046875,539.0700073242188,535.5599975585938,537.1199951171875,537.1199951171875,334700000,0.655390578390049
1995-06-16,537.510009765625,539.97998046875,537.1199951171875,539.8300170898438,539.8300170898438,442740000,0.5324667444075537
1995-06-19,539.8300170898438,545.219970703125,539.8300170898438,545.219970703125,545.219970703125,322990000,0.9984538544814194
1995-06-20,545.219970703125,545.4400024414062,543.4299926757812,544.97998046875,544.97998046875,382370000,0.36987464672826825
1995-06-21,544.97998046875,545.9299926757812,543.9000244140625,543.97998046875,543.97998046875,398210000,0.3732245211618831
1995-06-22,543.97998046875,551.0700073242188,543.97998046875,551.0700073242188,551.0700073242188,421000000,1.3033617247015674
1995-06-23,551.0700073242188,551.0700073242188,548.22998046875,549.7100219726562,549.7100219726562,321660000,0.518035670548418
1995-06-26,549.7100219726562,549.7899780273438,544.0599975585938,544.1300048828125,544.1300048828125,296720000,1.0531890773926817
1995-06-27,544.1099853515625,547.0700073242188,542.1900024414062,542.4299926757812,542.4299926757812,346950000,0.9000543833044719
1995-06-28,542.4299926757812,546.3300170898438,540.719970703125,544.72998046875,544.72998046875,368060000,1.0375141830666488
1995-06-29,544.72998046875,546.25,540.7899780273438,543.8699951171875,543.8699951171875,313080000,1.0096381579727014
1995-06-30,543.8699951171875,546.8200073242188,543.510009765625,544.75,544.75,311650000,0.6090039740061279
1995-07-03,544.75,547.0999755859375,544.4299926757812,547.0900268554688,547.0900268554688,117900000,0.4904180420027442
1995-07-05,547.0900268554688,549.97998046875,546.280029296875,547.260009765625,547.260009765625,357850000,0.6772993654256886
1995-07-06,547.260009765625,553.989990234375,546.5900268554688,553.989990234375,553.989990234375,420500000,1.3538416391309267
1995-07-07,553.9000244140625,556.5700073242188,553.0499877929688,556.3699951171875,556.3699951171875,466540000,0.6364740274739324
1995-07-10,556.3699951171875,558.47998046875,555.77001953125,557.1900024414062,557.1900024414062,409700000,0.4876047361794807
1995-07-11,556.780029296875,557.1900024414062,553.7999877929688,554.780029296875,554.780029296875,376770000,0.6121370030988182
1995-07-12,555.27001953125,561.5599975585938,554.27001953125,560.8900146484375,560.8900146484375,416360000,1.3152394627999067
1995-07-13,560.8900146484375,562.0,559.0700073242188,561.0,561.0,387500000,0.5240833236260649
1995-07-14,561.0,561.0,556.4099731445312,559.8900146484375,559.8900146484375,312930000,0.8249361221058594
1995-07-17,560.3400268554688,562.9400024414062,559.4500122070312,562.719970703125,562.719970703125,322540000,0.6238252137321407
1995-07-18,562.5499877929688,562.719970703125,556.8599853515625,558.4600219726562,558.4600219726562,372230000,1.0523265283395995
1995-07-19,556.5800170898438,558.4600219726562,542.510009765625,550.97998046875,550.97998046875,489850000,2.94004016882969
1995-07-20,550.97998046875,554.4299926757812,549.0999755859375,553.5399780273438,553.5399780273438,383380000,0.9706824488848607
1995-07-21,553.3400268554688,554.72998046875,550.9099731445312,553.6199951171875,553.6199951171875,431830000,0.6933995589904798
1995-07-24,553.6199951171875,557.2100219726562,553.6199951171875,556.6300048828125,556.6300048828125,315300000,0.6484640885683385
1995-07-25,556.6300048828125,561.75,556.3400268554688,561.0999755859375,561.0999755859375,373200000,0.9724220590614998
1995-07-26,561.0999755859375,563.780029296875,560.8499755859375,561.6099853515625,561.6099853515625,393470000,0.52243092421933
1995-07-27,561.6099853515625,565.3300170898438,561.6099853515625,565.219970703125,565.219970703125,356570000,0.6623870364328629
1995-07-28,565.219970703125,565.4000244140625,562.0399780273438,562.9299926757812,562.9299926757812,311590000,0.5978304957081328
1995-07-31,562.9299926757812,563.489990234375,560.0599975585938,562.0599975585938,562.0599975585938,291950000,0.6124330769441184
1995-08-01,562.0599975585938,562.1099853515625,556.6699829101562,559.6400146484375,559.6400146484375,332210000,0.9772401258223113
1995-08-02,559.6400146484375,565.6199951171875,557.8699951171875,558.7999877929688,558.7999877929688,374330000,1.3892125527152641
1995-08-03,558.7999877929688,558.7999877929688,554.0999755859375,558.75,558.75,353110000,0.8482245829484443
1995-08-04,558.75,559.5700073242188,557.9099731445312,558.9400024414062,558.9400024414062,314740000,0.29754517029532546
1995-08-07,558.9400024414062,561.239990234375,558.9400024414062,560.030029296875,560.030029296875,277050000,0.41149099776766435
1995-08-08,560.030029296875,561.530029296875,558.3200073242188,560.3900146484375,560.3900146484375,306090000,0.5749430309761722
1995-08-09,560.3900146484375,561.5900268554688,559.2899780273438,559.7100219726562,559.7100219726562,303390000,0.4112444203340526
1995-08-10,559.7100219726562,560.6300048828125,556.0499877929688,557.4500122070312,557.4500122070312,306660000,0.8236700279452221
1995-08-11,557.4500122070312,558.5,553.0399780273438,555.1099853515625,555.1099853515625,267850000,0.9872743724842062
1995-08-14,555.1099853515625,559.739990234375,554.760009765625,559.739990234375,559.739990234375,264920000,0.8976819491466125
1995-08-15,559.739990234375,559.97998046875,555.219970703125,558.5700073242188,558.5700073242188,330070000,0.8573196240756562
1995-08-16,558.5700073242188,559.97998046875,557.3699951171875,559.969970703125,559.969970703125,390170000,0.46826800409551084
1995-08-17,559.969970703125,559.969970703125,557.4199829101562,559.0399780273438,559.0399780273438,354460000,0.45746257241368965
1995-08-18,559.0399780273438,561.239990234375,558.3400268554688,559.2100219726562,559.2100219726562,320490000,0.5193901994164088
1995-08-21,559.2100219726562,563.3400268554688,557.8900146484375,558.1099853515625,558.1099853515625,303200000,0.9768972492661756
1995-08-22,558.1099853515625,559.52001953125,555.8699951171875,559.52001953125,559.52001953125,290890000,0.6566327461681051
1995-08-23,559.52001953125,560.0,557.0800170898438,557.1400146484375,557.1400146484375,291890000,0.5241586164605373
1995-08-24,557.1400146484375,558.6300048828125,555.2000122070312,557.4600219726562,557.4600219726562,299200000,0.6177940562620563
1995-08-25,557.4600219726562,561.3099975585938,557.4600219726562,560.0999755859375,560.0999755859375,255990000,0.690628105009895
1995-08-28,560.0999755859375,562.219970703125,557.989990234375,559.0499877929688,559.0499877929688,267860000,0.7580746147387452
1995-08-29,559.0499877929688,560.010009765625,555.7100219726562,560.0,560.0,311290000,0.7737826605510331
1995-08-30,560.0,561.52001953125,559.489990234375,560.9199829101562,560.9199829101562,329840000,0.36283567754708246
1995-08-31,561.0900268554688,562.3599853515625,560.489990234375,561.8800048828125,561.8800048828125,300920000,0.3336357740136521
1995-09-01,561.8800048828125,564.6199951171875,561.010009765625,563.8400268554688,563.8400268554688,256730000,0.6434796685839269
1995-09-05,563.8599853515625,569.2000122070312,563.8400268554688,569.1699829101562,569.1699829101562,332670000,0.9506216473234607
1995-09-06,569.1699829101562,570.530029296875,569.0,570.1699829101562,570.1699829101562,369540000,0.26889794321177507
1995-09-07,570.1699829101562,571.1099853515625,569.22998046875,570.2899780273438,570.2899780273438,321720000,0.3302715857067739
1995-09-08,570.2899780273438,572.6799926757812,569.27001953125,572.6799926757812,572.6799926757812,317940000,0.5990080326624437
1995-09-11,572.6799926757812,575.1500244140625,572.6799926757812,573.9099731445312,573.9099731445312,296840000,0.4313109886623263
1995-09-12,573.9099731445312,576.510009765625,573.1099853515625,576.510009765625,576.510009765625,344540000,0.5932586241673709
1995-09-13,576.510009765625,579.719970703125,575.469970703125,578.77001953125,578.77001953125,384380000,0.7385268070212653
1995-09-14,578.77001953125,583.989990234375,578.77001953125,583.6099853515625,583.6099853515625,382880000,0.9019075845277356
1995-09-15,583.6099853515625,585.0700073242188,581.7899780273438,583.3499755859375,583.3499755859375,459370000,0.563782364900215
1995-09-18,583.3499755859375,583.3699951171875,579.3599853515625,582.77001953125,582.77001953125,326090000,0.6921447574933361
1995-09-19,582.780029296875,584.239990234375,580.75,584.2000122070312,584.2000122070312,371170000,0.6009453696728368
1995-09-20,584.2000122070312,586.77001953125,584.1799926757812,586.77001953125,586.77001953125,400050000,0.443361102389929
1995-09-21,586.77001953125,586.7899780273438,580.9099731445312,583.0,583.0,367100000,1.0122058760643013
1995-09-22,583.0,583.0,578.25,581.72998046875,581.72998046875,370790000,0.8214440121054907
1995-09-25,581.72998046875,582.1400146484375,579.5,581.8099975585938,581.8099975585938,273120000,0.455567670135893
1995-09-26,581.8099975585938,584.6599731445312,580.6500244140625,581.4099731445312,581.4099731445312,363630000,0.6905964973505708
1995-09-27,581.4099731445312,581.4199829101562,574.6799926757812,581.0399780273438,581.0399780273438,411300000,1.1728249321840438
1995-09-28,581.0399780273438,585.8800048828125,580.6900024414062,585.8699951171875,585.8699951171875,367720000,0.8937647315410671
1995-09-29,585.8699951171875,587.6099853515625,584.0,584.4099731445312,584.4099731445312,335250000,0.6181481766374144
1995-10-02,584.4099731445312,585.0499877929688,580.5399780273438,581.719970703125,581.719970703125,304990000,0.7768646322945525
1995-10-03,581.719970703125,582.3400268554688,578.47998046875,582.3400268554688,582.3400268554688,385940000,0.6672739795750413
1995-10-04,582.3400268554688,582.3400268554688,579.9099731445312,581.469970703125,581.469970703125,339380000,0.41903982057088307
1995-10-05,581.469970703125,582.6300048828125,579.5800170898438,582.6300048828125,582.6300048828125,367480000,0.526241019882498
1995-10-06,582.6300048828125,584.5399780273438,582.0999755859375,582.489990234375,582.489990234375,313680000,0.41917240057434496
1995-10-09,582.489990234375,582.489990234375,576.3499755859375,578.3699951171875,578.3699951171875,275320000,1.0653274761043143
1995-10-10,578.3699951171875,578.3699951171875,571.5499877929688,577.52001953125,577.52001953125,412710000,1.1932477420836103
1995-10-11,577.52001953125,579.52001953125,577.0800170898438,579.4600219726562,579.4600219726562,340740000,0.42281873728897007
1995-10-12,579.4600219726562,583.1199951171875,579.4600219726562,583.0999755859375,583.0999755859375,344060000,0.631617886609606
1995-10-13,583.0999755859375,587.3900146484375,583.0999755859375,584.5,584.5,374680000,0.7357295904855912
1995-10-16,584.5,584.8599853515625,582.6300048828125,583.030029296875,583.030029296875,300750000,0.38274384258643324
1995-10-17,583.030029296875,586.780029296875,581.9000244140625,586.780029296875,586.780029296875,356380000,0.8386328712954367
1995-10-18,586.780029296875,589.77001953125,586.27001953125,587.4400024414062,587.4400024414062,411270000,0.5969945389324891
1995-10-19,587.4400024414062,590.6599731445312,586.3400268554688,590.6500244140625,590.6500244140625,406620000,0.7367646913396474
1995-10-20,590.6500244140625,590.6599731445312,586.780029296875,587.4600219726562,587.4600219726562,389360000,0.6612262950232811
1995-10-23,587.4600219726562,587.4600219726562,583.72998046875,585.0599975585938,585.0599975585938,330750000,0.6390011869719167
1995-10-24,585.0599975585938,587.3099975585938,584.75,586.5399780273438,586.5399780273438,415540000,0.4377935115166738
1995-10-25,586.5399780273438,587.1900024414062,581.4099731445312,582.469970703125,582.469970703125,433620000,0.9941400326544032
1995-10-26,582.469970703125,582.6300048828125,572.530029296875,576.719970703125,576.719970703125,464270000,1.764095343320471
1995-10-27,576.719970703125,579.7100219726562,573.2100219726562,579.7000122070312,579.7000122070312,379230000,1.1339648210669402
1995-10-30,579.7000122070312,583.7899780273438,579.7000122070312,583.25,583.25,319160000,0.705531435947569
1995-10-31,583.25,586.7100219726562,581.5,581.5,581.5,377390000,0.8959625060457868
1995-11-01,581.5,584.239990234375,581.0399780273438,584.219970703125,584.219970703125,378090000,0.5507387319363862
1995-11-02,584.219970703125,589.719970703125,584.219970703125,589.719970703125,589.719970703125,397070000,0.941426222280727
1995-11-03,589.719970703125,590.5700073242188,588.6500244140625,590.5700073242188,590.5700073242188,348500000,0.3261671333603333
1995-11-06,590.5700073242188,590.6400146484375,588.3099975585938,588.4600219726562,588.4600219726562,309100000,0.39605260823596455
1995-11-07,588.4600219726562,588.4600219726562,584.239990234375,586.3200073242188,586.3200073242188,364680000,0.7223113461624447
1995-11-08,586.3200073242188,591.7100219726562,586.3200073242188,591.7100219726562,591.7100219726562,359780000,0.9192957056055178
1995-11-09,591.7100219726562,593.9000244140625,590.8900146484375,593.260009765625,593.260009765625,380760000,0.5094027130270375
1995-11-10,593.260009765625,593.260009765625,590.3900146484375,592.719970703125,592.719970703125,298690000,0.48611850572989623
1995-11-13,592.719970703125,593.719970703125,590.5800170898438,592.2999877929688,592.2999877929688,295840000,0.5316728508278625
1995-11-14,592.2999877929688,592.2999877929688,588.97998046875,589.2899780273438,589.2899780273438,354420000,0.5636876352871051
1995-11-15,589.2899780273438,593.969970703125,588.3599853515625,593.9600219726562,593.9600219726562,376100000,0.9534953924866878
1995-11-16,593.9600219726562,597.9099731445312,593.52001953125,597.3400268554688,597.3400268554688,423280000,0.7396471001514567
1995-11-17,597.3400268554688,600.1400146484375,597.2999877929688,600.0700073242188,600.0700073242188,437200000,0.47547746752225567
1995-11-20,600.0700073242188,600.4000244140625,596.1699829101562,596.8499755859375,596.8499755859375,333150000,0.7095361432418384
1995-11-21,596.8499755859375,600.280029296875,595.4199829101562,600.239990234375,600.239990234375,408320000,0.8162383739566378
1995-11-22,600.239990234375,600.7100219726562,598.4000244140625,598.4000244140625,598.4000244140625,404980000,0.38602898802613494
1995-11-24,598.4000244140625,600.239990234375,598.4000244140625,599.969970703125,599.969970703125,125870000,0.3074809066249865
1995-11-27,599.969970703125,603.3499755859375,599.969970703125,601.3200073242188,601.3200073242188,359130000,0.5633623427604816
1995-11-28,601.3200073242188,606.4500122070312,599.02001953125,606.4500122070312,606.4500122070312,408860000,1.2403579903048028
1995-11-29,606.4500122070312,607.6599731445312,605.469970703125,607.6400146484375,607.6400146484375,398280000,0.3617028997925407
1995-11-30,607.6400146484375,608.6900024414062,605.3699951171875,605.3699951171875,605.3699951171875,440050000,0.548426144506231
1995-12-01,605.3699951171875,608.1099853515625,605.3699951171875,606.97998046875,606.97998046875,393310000,0.4526141461379487
1995-12-04,606.97998046875,613.8300170898438,606.8400268554688,613.6799926757812,613.6799926757812,405480000,1.1518670366217962
1995-12-05,613.6799926757812,618.47998046875,613.1400146484375,617.6799926757812,617.6799926757812,437360000,0.8709211098176869
1995-12-06,617.6799926757812,621.1099853515625,616.6900024414062,620.1799926757812,620.1799926757812,417780000,0.7167268631983712
1995-12-07,620.1799926757812,620.1900024414062,615.2100219726562,616.1699829101562,616.1699829101562,379260000,0.8094764862220241
1995-12-08,616.1699829101562,617.8200073242188,614.3200073242188,617.47998046875,617.47998046875,327900000,0.5697356358691424
1995-12-11,617.47998046875,620.9000244140625,617.1400146484375,619.52001953125,619.52001953125,342070000,0.609263647855818
1995-12-12,619.52001953125,619.5499877929688,617.6799926757812,618.780029296875,618.780029296875,349860000,0.30274497140286294
